domain,title,url
www.spectator.com.au,,https://www.spectator.com.au/2016/06/australian-notes-26/
www.spectator.com.au,,https://www.spectator.com.au/2016/06/islam-we-have-a-problem-2/
www.spectator.com.au,,https://www.spectator.com.au/2016/06/conservative-notes-12/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/aux-bien-pensants-5/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/del-con-notes-5/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/diary-part-ii/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/grand-theft-super-2/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/dark-places-2/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/culture-buff-86/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/labor-lite/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/preferencing-the-greens/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/businessrobbery-etc-35/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/super-bad/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/grand-theft-super/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/end-of-the-affair/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/ripe-to-be-radicalised/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/sky-sets-the-agenda-2/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/del-con-notes/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/off-the-radar/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/budget-notes-2/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/brown-study-142/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/multicultural-notes-3/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/bottom-drawer-46/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/bottom-drawer-26/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/australian-diary-42/
www.spectator.com.au,,https://www.spectator.com.au/2016/05/culture-buff-87/
www.spectator.com.au,,https://www.spectator.com.au/2016/11/soft-bigotry-of-the-left/
www.spectator.com.au,,https://www.spectator.com.au/2016/11/laziness-of-the-human-rights-brigade-2/
www.spectator.com.au,,https://www.spectator.com.au/2016/11/australian-diary-29/
www.spectator.com.au,,https://www.spectator.com.au/2016/12/have-a-cigar-3/
www.spectator.com.au,,https://www.spectator.com.au/2016/11/drain-burley-griffin-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/julia-baird/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/clothes-maketh-the-mp/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/high-noon-usa/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/diary-36/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/turnbulls-ppl-lesson-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/lefty-laughs/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/vulgarian-populist-brawler/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/turnbull-is-toast/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/dis-con-notes-4/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/stung/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/sensible-centre/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/australian-notes-134/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/piers-lane/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/brown-study-204/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/simon-collins-27/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/australian-notes-135/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/alexander-campbell/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/australian-notes-137/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/marine-or-macron/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/free-speechless/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/dance-of-the-budget-veils/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/businessrobbery-etc-65/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/housing-affordability/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/elioth-gruner-1882-1939/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/time-to-scrap-the-rebates/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/laughing-gas/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/restoring-the-romanovs/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/german-attacks-on-israel/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/shark-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/millenial-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/australian-notes-138/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/simon-collins-28/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/brown-study-206/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/whose-party-is-it-anyway/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/turnbulls-twilight-urgatory/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/another-costly-folly/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/worth-losing-the-base/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/a-solid-dose-of-aggro/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/john-olsen-sydney-sun-or-king-sun-1965/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/how-to-ignite-gas/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/sinking-into-oppression/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/snowflake-warriors/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/businessrobbery-etc-66/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/identity-politics/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/brown-study-205/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/sexualising-school-kids/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/the-gals-of-hizb-ut-tahrir/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/businessrobbery-etc-64/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/head-of-state-did-i-say-that/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/open-borders-capturing-elites/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/aussie-values/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/pollie-pedal-diary-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/maos-music/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/what-no-nobel-peace-prize/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/conservative-notes-16/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/infections-persist-pandemics-rule/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/the-cup-the-martyrs-and-the-archbishop/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/great-mates/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/new-york-diary/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/canadian-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/isaiah-firebrace-centre-with-myf-warhurst-and-joel-creasy/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/dis-con-notes-7/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/gay-marriage-notes-5/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/consider-this-61/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/art-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/up-badgerys-creek/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/a-fight-to-the-finish/
www.spectator.com.au,,https://www.spectator.com.au/2017/05/immigration-notes-7/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/christ-almighty/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/the-sinister-sharia-sisterhood/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/david-hockney-inside-the-exhibition-at-ngv/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/judging-turnbull/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/businessrobbery-etc-63/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/battlelines-drawn-on-free-speech/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/terrorism-diary/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/the-curious-case-of-third-wave-feminists/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/labor-voters-choice-tony/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/conspiracy-theory/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/conservatives-and-universities/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/reforming-islam/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/sophies-bad-choices/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/lost-in-the-enchanted-forest/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/trumpian-nnotes/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/del-con-notes-6/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/18congratulations/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/spectator-australia-wine-club-april/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/words-are-cheap/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/australian-notes-136/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/bill-and-the-lilliputians/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/michael-parekowhai-the-english-channel-2015-stainless-steel-257-x-166-x-158-cm/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/bureaucrats-and-barbarians/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/brown-study-203/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/tarnished-crown-jewel/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/wheres-the-due-diligence-on-renewables/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/australian-notes-133/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/businessrobbery-etc-62/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/the-thawley-essay-prize-2016/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/lucky-larrikins/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/tantrum-of-the-climate-alarmists/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/clean-end-of-the-turd/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/beyond-blue-ties/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/orb/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/terrorism-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/turnbulls-ppl-lesson-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/deplorable-notes-6/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/consider-this-60/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/whacky-schemes/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/freedoms-sunset/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/rejecting-the-vote/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/attacking-the-rule-of-law/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/conservative-notes-15/
www.spectator.com.au,,https://www.spectator.com.au/2017/04/smokers-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/lapping-it-up-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/tony-pauline-and-cory-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/conservative-notes-8/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/dc-diary-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/australian-diary-33/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/turnbulls-ppl-lesson/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/picking-judges-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-refugee-fetish-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/hawkes-myopia-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/book-lovers-notes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/lapping-it-up/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/deplorable-notes-4/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/conservative-notes-7/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/dc-diary/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/hawkes-myopia/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/vincent-van-gogh-wheat-field-with-cypresses-saint-remy-1889-the-national-gallery-london/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/book-lovers-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/australian-diary-31/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/tony-pauline-and-cory/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/picking-judges/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-refugee-fetish/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/18cowards/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/israels-enemies-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/us-talk-circuit-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/businessrobbery-etc-55/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/alison-whyte-and-colin-friels/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/one-nations-chief-recruiter-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/israel-terra-nullius-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/islams-women-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/us-talk-circuit/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/simon-collins-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/dis-con-notes-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/australian-notes-16/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/brown-study-20/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/islams-women/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/heart-and-soul-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/israel-terra-nullius/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/one-nations-chief-recruiter/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/australian-notes-22/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/israels-enemies/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/businessrobbery-etc-54/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/islamophobia-is-dangerous-humbug/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/la-la-libs/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/heart-and-soul-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/heart-and-soul/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/racial-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/killing-history-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/racial-notes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/cressida-campbell-margaret-olley-interior-detail-1992-hand-coloured-woodblock-private-collection/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/jewish-values-and-18c/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/building-walls-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/the-beijing-model/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/copping-it-sweet-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/hot-air/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/hot-air-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/australian-notes-17/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/businessrobbery-etc-52/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/building-walls/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/killing-history/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/islamophobia-is-dangerous-humbug-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/tapestry-in-progress-gordian-knot-2016/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/copping-it-sweet/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/booze-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/jewish-values-and-18c-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/vale-bill-leak/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/australian-diary-32/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/bill-me-and-18c/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/brown-study-21/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/deplorable-notes-5/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/election-notes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/ellis-is-not-an-island/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/welcome-bibi-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/jewish-notes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/steal-their-clothes/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/welcome-bibi-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/immigration-notes-4/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/consider-this-24/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/immigration-notes-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/consider-this-25/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/conservatism-with-a-revolutionary-heart/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-feminist-religion-how-we-laughed/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/conservatism-with-a-revolutionary-heart-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/welcome-bibi/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-australian-ballet-faster/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/jewish-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/australian-notes-15/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/steal-their-clothes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/businessrobbery-etc-53/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/consider-this-23/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-feminist-religion-how-we-laughed-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-danger-of-moderate-islam-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/18cowards-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/la-la-libs-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/australian-notes-23/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/18cowards-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/03/brown-study-22/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/australian-notes-19/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/bankstown-lefty-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/deplorable-notes-7/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/bankstown-lefty-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/teaching-history-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/dumbing-down-nsw-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/addicted-to-outrage-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/more-divisive-than-trump-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/time-to-switch-off-sbs-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/jason-chong-mark-leonard-winter-in-chimerica/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/indigenous-indulgences-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/dealing-with-trump/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/australian-notes-14/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/more-divisive-than-trump/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/deplorable-notes-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/brown-study-18/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/bankstown-lefty/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/dumbing-down-nsw/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/addicted-to-outrage/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/teaching-history/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/time-to-switch-off-sbs/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/indigenous-indulgences/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/businessrobbery-etc-56/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/jumping-ship-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/brexit-notes-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/hanging-on-the-telephone-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/brown-study-23/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/inbuilt-obsolescence-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/jumping-ship-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/james-cook-items-treasures-gallery-nla-canberra/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/inbuilt-obsolescence-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-jackal-vote-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/inbuilt-obsolescence/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/mr-trumbles-dumb-deal-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/jumping-ship/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-cory-revolution-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/brief-candle/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/brown-study-19/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/brexit-notes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/businessrobbery-etc-51/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-jackal-vote/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/hanging-on-the-telephone/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/womens-tennis-is-a-joke/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/john-keys-score-card/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/dangerous-queen/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/mr-trumbles-dumb-deal/
www.spectator.com.au,,https://www.spectator.com.au/2017/02/the-cory-revolution/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/brown-study-15/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/stealing-beauty-and-everything-else/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/businessrobbery-etc-49/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/revealing-nudes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/calling-dr-hunt-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/what-on-earth/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/finishing-off-marx/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/inauguration-notes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/turnbull-turn-to-key/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/ruing-the-day-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/calling-dr-hunt-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/reconciliation-or-revenge-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/truth-verboten-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/dress-worn-by-yvonne-kenny-as-armida-in-rinaldo-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/calling-dr-hunt/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/revealing-nudes/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/turnbulls-labor-dream-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/high-noon-usa-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/dress-worn-by-yvonne-kenny-as-armida-in-rinaldo/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/trump-is-our-id-the-left-is-our-super-ego/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/simon-collins-13/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/brown-study-16/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/jobs-not-ret-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/ruing-the-day/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/truth-verboten/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/businessrobbery-etc-57/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/jobs-not-ret-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/roman-diary-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/spurred-on-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/turnbull-is-toast-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/lefty-laughs-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/jobs-not-ret/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/inauguration-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/spurred-on-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/reconciliation-or-revenge/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/turnbulls-labor-dream/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/deplorable-notes-8/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/stung-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/lucia-martin-carton-soprano-soloist/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/brown-study-17/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/roman-diary-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/clothes-maketh-the-mp-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/deplorable-notes-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/spurred-on/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/attack-of-the-offendotrons-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/businessrobbery-etc-50/
www.spectator.com.au,,https://www.spectator.com.au/2016/12/best-of-2016-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/a-new-breed-of-historian-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/the-evil-of-2334/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/playing-with-holy-fire-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/java-diary/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/australian-notes-12/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/jim-maxwel/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/obama-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/deplorable-notes/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/the-barnacles-just-keep-growing-3/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/make-australia-great-again/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/playing-with-holy-fire/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/annus-wonderfulus/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/a-new-breed-of-historian/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/attack-of-the-offendotrons/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/obamas-legacy/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/businessrobbery-etc-58/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/the-barnacles-just-keep-growing-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/stealing-beauty-and-everything-else-2/
www.spectator.com.au,,https://www.spectator.com.au/2017/01/australian-notes-20/
